Brand;Model;Car_Info;User_Desc;Price;Price_Eval;Kilometer;Gear_Type;YearMonth;Fuel_Type;Horsepower;Consumption;CO2_Emission;Marketplace
SEAT;Leon;2,0 TDI FR LED AHK NaviTouch RFKam PDC Pano;Einparkhilfe Sensoren vorne, Einparkhilfe Kamera, Sportfahrwerk, LED-Scheinwerfer, Elektrische Sitze, Schiebedach, Apple CarPlay, Panoramadach;€ 9.980;Fairer Preis;247.000 km;Schaltgetriebe;10/2016;Diesel;135 kW (184 PS);4,5 l/100 km;118 g/km;Autoscout24.de
Ford;Transit Connect;Transit Conn 1.5d Trend 3SIT+KLIMA+PDC+AHK+8FACH;Klimaanlage, Schiebetür rechts, Beheizbare Frontscheibe, Start/Stop-Automatik, Alufelgen, Elektr. Fensterheber, Lordosenstütze, Anhängerkupplung;€ 8.850;nan;124.993 km;Schaltgetriebe;07/2017;Diesel;74 kW (101 PS);4,8 l/100 km;124 g/km;Autoscout24.de
Mercedes-Benz;V 250;V V 250d SCORE 4MATIC KOMPAKT SPORT AHK KAMERA;Auto kauft man mit Vertrauen u Garantie;€ 34.440;Sehr guter Preis;143.781 km;Automatik;08/2016;Diesel;140 kW (190 PS);nan;nan;Autoscout24.de
Mercedes-Benz;Sprinter;316 CDI Maxi Hoch+Lang*Garantie*Euro6;12-64 Monate Garantie / Tüv & Inspektion= NEU !;€ 16.990;nan;189.000 km;Schaltgetriebe;11/2016;Diesel;120 kW (163 PS);7,9 l/100 km;209 g/km;Autoscout24.de
Volvo;V70;Kombi Linje Classic;Elektrische Heckklappe, Alufelgen, Sportfahrwerk, Schiebedach, LED-Tagfahrlicht, Volldigitales Kombiinstrument, Elektrische Sitze, Abstandswarner;€ 8.900;Sehr guter Preis;195.697 km;Schaltgetriebe;05/2016;Diesel;110 kW (150 PS);4,1 l/100 km;113 g/km;Autoscout24.de
Mercedes-Benz;Sprinter;316 CDI Maxi Hoch+Lang*Garantie*Euro6;12-64 Monate Garantie / Tüv & Inspektion= NEU !;€ 16.990;nan;189.000 km;Schaltgetriebe;11/2016;Diesel;120 kW (163 PS);7,9 l/100 km;209 g/km;Autoscout24.de
Audi;Q2;30 TFSI advanced Navi Sitzh. RüKa PDC;Elektrische Heckklappe, Einparkhilfe Kamera, Sitzheizung, Klimaautomatik, Schlüssellose Zentralverriegelung, Pannenkit, Einparkhilfe Sensoren vorne, Navigationssystem;€ 18.840;Sehr guter Preis;80.300 km;Schaltgetriebe;06/2023;Benzin;81 kW (110 PS);6,2 l/100 km;6 g/km;Autoscout24.de
Hyundai;i30;|Klima|Isofix|Servo|2.Hand|USB|AUX;Fahrerairbag, E10-geeignet, Pannenkit, Klimaanlage, Klimaautomatik, Beifahrerairbag, Seitenairbag, Wegfahrsperre;€ 8.790;Guter Preis;122.845 km;Schaltgetriebe;12/2016;Benzin;74 kW (101 PS);5,6 l/100 km;129 g/km;Autoscout24.de
Opel;Mokka;Edition 1.2 Direct Injection Turbo 74 kW (;Abstandstempomat, Einparkhilfe Kamera, Tempomat, LED-Scheinwerfer, Regensensor, Sitzheizung, LED-Tagfahrlicht, Alufelgen;€ 14.950;Sehr guter Preis;60.000 km;Schaltgetriebe;11/2021;Benzin;74 kW (101 PS);nan;nan;Autoscout24.de
Ford;Grand C-Max;Titanium 7 SItzer, Automatik;Einparkhilfe Kamera, Elektrische Heckklappe, Beifahrerairbag, Isofix, Schiebetür rechts, Android Auto, E10-geeignet, Alufelgen;€ 15.990;Sehr guter Preis;75.473 km;Automatik;06/2018;Benzin;110 kW (150 PS);6,8 l/100 km;154 g/km;Autoscout24.de
Renault;Kadjar;Life TCE 130 *Klima*PDC*Garantie*wenig Kilometer;2-Zonen-Klimaautomatik, Regensensor, Soundsystem, Pannenkit, Reifendruckkontrollsystem, Beifahrerairbag, Wegfahrsperre, Klimaanlage;€ 11.800;Sehr guter Preis;67.550 km;Schaltgetriebe;03/2016;Benzin;96 kW (131 PS);5,9 l/100 km;126 g/km;Autoscout24.de
Hyundai;TUCSON;NAVI, KAMERA, SITZHEIZUNG;Ihr Fiat Partner seit 1970;€ 15.750;nan;73.000 km;Schaltgetriebe;08/2018;Benzin;97 kW (132 PS);6,9 l/100 km;158 g/km;Autoscout24.de
Nissan;NV200;Evalia Tekna 1.5 dCi 6MT Privacy NissanConnect;Schiebetür rechts, Schiebetür links, Einparkhilfe Kamera, Klimaautomatik, teilb. Rücksitzbank, Sitzheizung, Geschwindigkeits-begrenzungsanlage, Wegfahrsperre;€ 14.990;Sehr guter Preis;102.726 km;Schaltgetriebe;08/2017;Diesel;81 kW (110 PS);nan;nan;Autoscout24.de
Citroen;Berlingo;BlueHDi 100 S&S  Multispace Shine;Klimaanlage, Isofix, Beifahrerairbag, Schiebetür links, Alufelgen, 2-Zonen-Klimaautomatik, Sitzheizung, Apple CarPlay;€ 8.950;Guter Preis;145.000 km;Schaltgetriebe;11/2017;Diesel;73 kW (99 PS);4,2 l/100 km;nan;Autoscout24.de
Volkswagen;Sharan;Highline BMT DSG 7-Sitzer Pano AHK Navi;Auto kauft man mit Vertrauen u Garantie;€ 22.440;Fairer Preis;149.941 km;Automatik;07/2017;Diesel;135 kW (184 PS);nan;nan;Autoscout24.de
Volkswagen;Amarok;3,0 TDI V6 Aventura 4Motion*Garantie*;12-64 Monate Garantie / Tüv & Inspektion= NEU !;€ 29.900;Guter Preis;119.000 km;Automatik;09/2016;Diesel;165 kW (224 PS);7,8 l/100 km;203 g/km;Autoscout24.de
BMW;220;220 i Advantage;Anhängerkupplung, Getönte Scheiben, Einparkhilfe Sensoren vorne, Navigationssystem, Notbremsassistent, Reifendruckkontrollsystem, Nebelscheinwerfer, Sitzheizung;€ 15.750;Sehr guter Preis;65.000 km;Schaltgetriebe;09/2017;Benzin;141 kW (192 PS);5,9 l/100 km;137 g/km;Autoscout24.de
Volkswagen;Golf;Golf VII Variant 1.6 TDI Comfortline #STHZ#ACC#;Klimaautomatik, Standheizung, Fernlichtassistent, Einparkhilfe Sensoren vorne, Navigationssystem, Einparkhilfe Sensoren hinten, MP3, Alufelgen;€ 13.990;Sehr guter Preis;74.700 km;Schaltgetriebe;11/2019;Diesel;85 kW (116 PS);nan;134 g/km;Autoscout24.de
MG;EHS;PHEV 1.5 T-GDI Luxury  LED+PANO+SHZ+ACC+360°;Elektr. Fensterheber, Ambientebeleuchtung, Apple CarPlay, Abstandstempomat, Einparkhilfe Sensoren vorne, Schiebedach, Notbremsassistent, Notrufsystem; ;nan;nan;nan;nan;nan;nan;nan;nan;Autoscout24.de
Fiat;500X;S-Design City Look*NAV*AHK*;Anhängerkupplung, Navigationssystem, Alufelgen, E10-geeignet, Beifahrerairbag, Reifendruckkontrollsystem, Kurvenlicht, Tempomat;€ 12.986;Fairer Preis;86.000 km;Schaltgetriebe;02/2018;Benzin;103 kW (140 PS);6,0 l/100 km;139 g/km;Autoscout24.de
Volkswagen;Passat Variant;Comfortline BMT;Sitzheizung, 3-Zonen-Klimaautomatik, Einparkhilfe Kamera, DAB-Radio, Seitenairbag, Multifunktionslenkrad, Fernlichtassistent, ESP;€ 13.900;Sehr guter Preis;145.122 km;Schaltgetriebe;03/2018;Benzin;110 kW (150 PS);5,1 l/100 km;119 g/km;Autoscout24.de
BMW;225;xe iPerformance Active Tourer Luxury Line;BMW Vertragshändler - MINI Servicepartner;€ 17.930;Sehr guter Preis;38.000 km;Automatik;02/2018;Benzin;100 kW (136 PS);nan;nan;Autoscout24.de
Ford;Transit;Courier Trend KLIMA, SITZHEIZUNG, PDC;Bitte ruf mich nicht Samstag oder Sonntag nur per E-Mai;€ 10.990;Sehr guter Preis;38.905 km;Schaltgetriebe;12/2017;Diesel;70 kW (95 PS);4,0 l/100 km;104 g/km;Autoscout24.de
Ford;F 150;XLT Sport DoKA Nur an Gewerbe+Pano+Standhz;Elektrische Sitze, Traktionskontrolle, Beifahrerairbag, Sitzheizung, Sportpaket, Navigationssystem, Apple CarPlay, Schiebedach;€ 31.490;Sehr guter Preis;108.000 km;Automatik;03/2016;Benzin;272 kW (370 PS);nan;nan;Autoscout24.de
Mercedes-Benz;E 220;d T Avantgarde **Head-up+Totw.+Multibeam;Head-up display, Sportfahrwerk, Apple CarPlay, Totwinkel-Assistent, Einparkhilfe Kamera, Kurvenlicht, Reifendruckkontrollsystem, ESP;€ 23.888;nan;85.170 km;Automatik;07/2018;Diesel;143 kW (194 PS);6,0 l/100 km;158 g/km;Autoscout24.de
SEAT;Arona;1.0 TSI FR;Sitzheizung, Navigationssystem, Einparkhilfe Sensoren vorne, Einparkhilfe Kamera, Abstandstempomat, Ambientebeleuchtung, Alufelgen, Nebelscheinwerfer;€ 17.790;Sehr guter Preis;16.526 km;Schaltgetriebe;08/2021;Benzin;81 kW (110 PS);5,3 l/100 km;120 g/km;Autoscout24.de
Hyundai;KONA;Premium Hybrid AHK 8fach VOLLAUSSTATTUNG;Schiebedach, Totwinkel-Assistent, Sitzheizung, Sitzbelüftung, Head-up display, Beifahrerairbag, Anhängerkupplung, Navigationssystem; ;nan;nan;nan;nan;nan;nan;nan;nan;Autoscout24.de
Volkswagen;Tiguan;Highline 2.0 TDI 4Motion / PANORAMA / ACC;Allrad, LED-Scheinwerfer, Panoramadach, Sitzheizung, Navigationssystem, Anhängerkupplung, 3-Zonen-Klimaautomatik, Abstandstempomat;€ 20.990;Sehr guter Preis;151.408 km;Automatik;06/2019;Diesel;110 kW (150 PS);5,7 l/100 km;149 g/km;Autoscout24.de
BMW;118;i Lim.  AUTOMATIK/NAVI/LED/PDC/GARANTIE;GARANTIE • FINANZIERUNG • LIEFERUNG • ZULASSUNG;€ 17.990;nan;98.000 km;Automatik;01/2020;Benzin;103 kW (140 PS);5,3 l/100 km;121 g/km;Autoscout24.de
Ford;Focus;ST-Line B&O Kamera ACC SHZ Lenkradheizung;Sportfahrwerk, Einparkhilfe Kamera, Ambientebeleuchtung, Sportsitze, Lederlenkrad, Touchscreen, Soundsystem, USB;€ 14.990;Guter Preis;102.057 km;Schaltgetriebe;09/2021;Benzin;114 kW (155 PS);5,2 l/100 km;117 g/km;Autoscout24.de
Mazda;CX-5;Exclusive HUD Navi Soundsystem LED Blendfreies Fer;Bei uns steht Kundenzufriedenheit an erster Stelle.;€ 18.885;Guter Preis;77.386 km;Schaltgetriebe;03/2018;Benzin;121 kW (165 PS);nan;nan;Autoscout24.de
Audi;A8;3.0 TDI Lang Sport Ed.Matrix B&O HuD Nacht.21;Laserlicht, W-Lan / Wifi Hotspot, Fahrerairbag, Schiebedach, 360° Kamera, Nachtsicht-Assistent, LED-Scheinwerfer, Allrad;€ 35.490;Erhöhter Preis;156.000 km;Automatik;10/2016;Diesel;193 kW (262 PS);5,8 l/100 km;152 g/km;Autoscout24.de
Ford;Ranger;Autm. Kamera Teilleder SHZ PDC;Sitzheizung, Elektrische Sitze, Elektr. Fensterheber, Anhängerkupplung, Einparkhilfe Kamera, Reserverad, Allrad, Tempomat;€ 24.990;Sehr guter Preis;106.521 km;Automatik;01/2018;Diesel;147 kW (200 PS);8,7 l/100 km;228 g/km;Autoscout24.de
Volkswagen;Caddy;Kombi BMT Klima Touch Freisprech 5-Sitze;Klimaanlage, USB, Beifahrerairbag, Armlehne, Freisprecheinrichtung, Anhängerkupplung, ABS, Start/Stop-Automatik;€ 6.690;Fairer Preis;281.211 km;Schaltgetriebe;01/2016;Diesel;55 kW (75 PS);4,6 l/100 km;119 g/km;Autoscout24.de
Mercedes-Benz;GLC 300;AMGline 4Matic Coupe,Navi,LED,SD,360Kam.;Finanzierung ab 6,29% / Sofortankauf & Inzahlungnahme;€ 30.800;Sehr guter Preis;140.735 km;Automatik;08/2017;Benzin;180 kW (245 PS);7,5 l/100 km;169 g/km;Autoscout24.de
Ford;EcoSport;1.0 EcoBoost *NAVI*RFK*SHZ*FSHZ*CARPLAY;Navigationssystem, Sitzheizung, USB, Einparkhilfe Kamera, Dachreling, Einparkhilfe Sensoren vorne, Klimaautomatik, Beifahrerairbag;€ 12.970;Sehr guter Preis;47.510 km;Schaltgetriebe;12/2019;Benzin;74 kW (101 PS);6,6 l/100 km;150 g/km;Autoscout24.de
Opel;Corsa;YES (Auch als GS verfügbar) 1.2 Turbo 100 PS, 6-Ga;ONLINE ABWICKLUNG+TOP BEWERTUNGEN+GÜNSTIGE FINANZI;€ 16.950;nan;1 km;Schaltgetriebe;03/2025;Benzin;74 kW (101 PS);5,3 l/100 km;118 g/km;Autoscout24.de
Suzuki;Swift;Automatik Comfort+ aus 1. Hand, Werkstatt gepflegt;Elektrische Seitenspiegel, ABS, Spurhalteassistent, Einparkhilfe Kamera, Touchscreen, Klimaautomatik, Alufelgen, Sitzheizung;€ 14.995;Guter Preis;26.975 km;Automatik;03/2019;Benzin;82 kW (111 PS);5,3 l/100 km;121 g/km;Autoscout24.de
Volkswagen;Golf;VII1.6 TDI Lounge;Alufelgen, Einparkhilfe Sensoren vorne, Beifahrerairbag, Armlehne, Sitzheizung, Multifunktionslenkrad, Bluetooth, Elektrische Seitenspiegel;€ 9.590;Fairer Preis;170.895 km;Schaltgetriebe;02/2016;Diesel;81 kW (110 PS);3,8 l/100 km;99 g/km;Autoscout24.de
BMW;530;d Limo Steptronic SportLine+LED+NAVI+VIRTUAL;Sportpaket, Beifahrerairbag, Soundsystem, Panoramadach, Volldigitales Kombiinstrument, Sitzbelüftung, Schiebedach, Head-up display;€ 29.150;Sehr guter Preis;76.900 km;Automatik;07/2017;Diesel;195 kW (265 PS);nan;nan;Autoscout24.de
Mitsubishi;Space Star;1.2Ganzjahresreifen,5 türig,4-fach Fensterheber;Alufelgen, Elektrische Seitenspiegel, Klimaanlage, Wegfahrsperre, Klimaautomatik, teilb. Rücksitzbank, Start/Stop-Automatik, Zentralverriegelung mit Funkfernbedienung;€ 10.990;Sehr guter Preis;15.206 km;Schaltgetriebe;10/2021;Benzin;59 kW (80 PS);nan;nan;Autoscout24.de
Mercedes-Benz;GLC 220;GLC 220 d 4M AHK Totwkl Kamera AMG-int. LED-ILS;Allrad, Einparkhilfe Kamera, Anhängerkupplung, Elektrische Heckklappe, W-Lan / Wifi Hotspot, Sitzheizung, Voll-LED Scheinwerfer, CD;€ 27.900;Sehr guter Preis;112.000 km;Automatik;01/2019;Diesel;125 kW (170 PS);5,0 l/100 km;129 g/km;Autoscout24.de
Subaru;Forester;Exclusive Automatik;Wegfahrsperre, Bluetooth, Notrad, Anhängerkupplung, Einparkhilfe Kamera, Allrad, 2-Zonen-Klimaautomatik, Schiebedach;€ 19.970;Sehr guter Preis;74.500 km;Automatik;09/2017;Benzin;110 kW (150 PS);nan;nan;Autoscout24.de
Volvo;V90;"T5 Inscription Leder Navi LED Kamera AHK 19""";Sportfahrwerk, Regensensor, Sitzheizung, Sportsitze, Bordcomputer, Einparkhilfe Kamera, Berganfahrassistent, Elektrische Heckklappe;€ 20.740;Sehr guter Preis;155.000 km;Automatik;08/2019;Benzin;184 kW (250 PS);6,8 l/100 km;157 g/km;Autoscout24.de
Skoda;Octavia;Combi Style 2.0 TSI DSG StandHZG El. Panodach Navi;Bringservice deutschlandweit!;€ 14.990;Sehr guter Preis;151.000 km;Automatik;11/2018;Benzin;140 kW (190 PS);nan;nan;Autoscout24.de
Kia;Ceed / cee'd;1.0 TGDI Active*NAVI*TEMPO*CAM*PDC*AHK*ALU*;❗Service Historie und Gebrauchtspureninfos auf Anruf;€ 9.990;Sehr guter Preis;90.456 km;Schaltgetriebe;05/2018;Benzin;88 kW (120 PS);5,2 l/100 km;120 g/km;Autoscout24.de
BMW;116;ADVANTAGE KLIMA+NAV+ALLWETTER+EINPARKHILF+TÜ;TempomatLederlenkradSitzheizungRegWartung;€ 11.970;Fairer Preis;105.900 km;Schaltgetriebe;10/2016;Benzin;80 kW (109 PS);5,4 l/100 km;127 g/km;Autoscout24.de
Ford;Mondeo;2.0Hybrid Kombi Aut.Titanium+TEMPO+PDC;Alufelgen, USB, Ambientebeleuchtung, Beheizbare Frontscheibe, Sitzheizung, Beifahrerairbag, Fernlichtassistent, Dachreling; ;nan;nan;nan;nan;nan;nan;nan;nan;Autoscout24.de
Volkswagen;Polo;1.0 MPI Trendline;Einparkhilfe Sensoren hinten, Multifunktionslenkrad, MP3, Pannenkit, Seitenairbag, E10-geeignet, Traktionskontrolle, Isofix;€ 13.950;Guter Preis;36.209 km;Schaltgetriebe;01/2021;Benzin;59 kW (80 PS);5,6 l/100 km;128 g/km;Autoscout24.de
Citroen;C3;Feel Pack PureTech 82 83 EU6d 1.2 PURETECH LED Kli;Klimaautomatik, Einparkhilfe Sensoren hinten, Fahrerairbag, Bi-Xenon Scheinwerfer, Touchscreen, Spurhalteassistent, Sitzheizung, Elektr. Fensterheber;€ 12.980;Sehr guter Preis;8.623 km;Schaltgetriebe;04/2022;Benzin;60 kW (82 PS);5,5 l/100 km;124 g/km;Autoscout24.de
Audi;S1;2.0 TFSI quattro 1. Hd./Bi-Xenon/Bose Sound/Leder/;Multifunktionslenkrad, Bluetooth, Sportsitze, Allrad, Sportfahrwerk, MP3, Seitenairbag, Sommerreifen;€ 23.810;Sehr guter Preis;25.624 km;Schaltgetriebe;05/2018;Benzin;170 kW (231 PS);nan;nan;Autoscout24.de
Mercedes-Benz;C 200;4Matic Avantg,7G-Tronic,Distronic,Head-up,Leder,Pa;Car Garantie incl.;€ 20.900;nan;104.554 km;Automatik;03/2016;Benzin;135 kW (184 PS);nan;nan;Autoscout24.de
BMW;218;Active Tourer i M Sport;Sportfahrwerk, Sportsitze, LED-Scheinwerfer, Einparkhilfe Kamera, Sportpaket, Bluetooth, Einparkhilfe selbstlenkendes System, E10-geeignet;€ 13.900;Guter Preis;145.000 km;Automatik;03/2017;Benzin;100 kW (136 PS);nan;nan;Autoscout24.de
Peugeot;2008;1.5 BlueHDi 120 Allure Autom. Leder, Panor.;Unser Angebot der Woche;€ 16.900;Sehr guter Preis;36.300 km;Automatik;03/2020;Diesel;88 kW (120 PS);nan;nan;Autoscout24.de
BMW;525;d Sport Line Navi/ACC/Virtual/LED/Ambiente;Sportpaket, Volldigitales Kombiinstrument, LED-Scheinwerfer, Ambientebeleuchtung, Sportsitze, Schaltwippen, Einparkhilfe Sensoren vorne, Sitzheizung;€ 25.490;Guter Preis;139.000 km;Automatik;06/2019;Diesel;170 kW (231 PS);nan;nan;Autoscout24.de
Mazda;6;Lim. Sports-Line/HUD/LED/LENKRADHEIZUNG/TOTW;Sportfahrwerk, Elektrische Sitze, Schiebedach, Sportpaket, Getönte Scheiben, Abstandstempomat, Einparkhilfe Kamera, LED-Scheinwerfer;€ 18.800;Fairer Preis;112.859 km;Automatik;06/2018;Diesel;129 kW (175 PS);4,8 l/100 km;127 g/km;Autoscout24.de
Mercedes-Benz;GLC 220;d 4Matic AMG Aut. AHK LED COMAND TEMP SHZ;Sportpaket, Sportfahrwerk, Allrad, Anhängerkupplung, Navigationssystem, Sitzheizung, Elektrische Sitze, Alufelgen;€ 26.600;Guter Preis;136.800 km;Automatik;10/2017;Diesel;125 kW (170 PS);5,0 l/100 km;129 g/km;Autoscout24.de
BMW;116;Baureihe 1 Lim. 5-trg. 116 i 61 TKM;Sitzheizung, E10-geeignet, Einparkhilfe Sensoren vorne, Tempomat, Alufelgen, Traktionskontrolle, Nebelscheinwerfer, Einparkhilfe Sensoren hinten;€ 12.599;Sehr guter Preis;61.250 km;Schaltgetriebe;09/2017;Benzin;80 kW (109 PS);5,3 l/100 km;123 g/km;Autoscout24.de
Opel;Corsa;1.2 Edition/PDC/SHZ/TEMPOMAT/ISOFIX/BLUETO;Touchscreen, Sitzheizung, Sportsitze, Einparkhilfe Sensoren hinten, Klimaanlage, Sportfahrwerk, Freisprecheinrichtung, Spurhalteassistent;€ 11.890;Sehr guter Preis;27.500 km;Schaltgetriebe;02/2020;Benzin;55 kW (75 PS);5,3 l/100 km;120 g/km;Autoscout24.de
Citroen;C4 Cactus;ShinePureTech 130 Automatik, Navi, Kamera, 1.Hand;Seitenairbag, Regensensor, Totwinkel-Assistent, Sitzheizung, E10-geeignet, Einparkhilfe Kamera, Lordosenstütze, DAB-Radio;€ 13.680;Guter Preis;70.800 km;Automatik;12/2019;Benzin;96 kW (131 PS);4,7 l/100 km;108 g/km;Autoscout24.de
Ford;Focus;ST 2.3 EcoBoost *RECARO*PANO* ACC*LED*KAMERA*SHZ;Sportfahrwerk, Lichtsensor, Lederlenkrad, Abstandstempomat, Seitenairbag, Schiebedach, W-Lan / Wifi Hotspot, Soundsystem;€ 17.990;Sehr guter Preis;160.804 km;Automatik;06/2020;Benzin;206 kW (280 PS);nan;nan;Autoscout24.de
Mercedes-Benz;E 200;d T-Modell +MBUX+Avantgarde+AHK+Cam+SpurW;Sportpaket, Sportfahrwerk, Anhängerkupplung, Sitzheizung, Elektrische Sitze, Sprachsteuerung, Einparkhilfe Kamera, Totwinkel-Assistent;€ 22.895;nan;84.700 km;Automatik;11/2018;Diesel;110 kW (150 PS);6,4 l/100 km;169 g/km;Autoscout24.de
Volkswagen;T-Cross;1.5 TSI Style OPF;Navigationssystem, Ambientebeleuchtung, Einparkhilfe Kamera, Sportsitze, Volldigitales Kombiinstrument, Totwinkel-Assistent, LED-Scheinwerfer, Sitzheizung;€ 19.950;Sehr guter Preis;37.000 km;Automatik;05/2020;Benzin;110 kW (150 PS);nan;nan;Autoscout24.de
Renault;Clio;IV 1.2 16V 75 Limited;Isofix, Alufelgen, LED-Scheinwerfer, Geschwindigkeits-begrenzungsanlage, Navigationssystem, Touchscreen, MP3, Einparkhilfe Sensoren hinten;€ 8.930;Fairer Preis;64.786 km;Schaltgetriebe;05/2017;Benzin;54 kW (73 PS);nan;nan;Autoscout24.de
Opel;Corsa;Elegance DAB Spurhalteassistent LED Scheinwerfer;Sitzheizung, Nebelscheinwerfer, Regensensor, Alufelgen, Einparkhilfe Sensoren vorne, Fernlichtassistent, LED-Scheinwerfer, DAB-Radio;€ 13.500;Sehr guter Preis;29.408 km;Schaltgetriebe;04/2021;Benzin;74 kW (101 PS);4,3 l/100 km;98 g/km;Autoscout24.de
Skoda;Octavia;Combi Style 1.4 TSI DSG LED AHK STANDHZG;Anhängerkupplung, Standheizung, Elektrische Sitze, Einparkhilfe Kamera, Sitzheizung, Bluetooth, Ambientebeleuchtung, Scheinwerferreinigung;€ 19.670;Sehr guter Preis;18.200 km;Automatik;04/2018;Benzin;110 kW (150 PS);nan;nan;Autoscout24.de
BMW;118;i Advantage Line Leder Dakota|Navi|LED|SHZ;Sitzheizung, 2-Zonen-Klimaautomatik, Ambientebeleuchtung, Einparkhilfe Sensoren vorne, LED-Scheinwerfer, Verkehrszeichenerkennung, Navigationssystem, Voll-LED Scheinwerfer;€ 16.349;Guter Preis;69.716 km;Automatik;10/2018;Benzin;100 kW (136 PS);nan;nan;Autoscout24.de
Kia;XCeed;1.6 Plug-in Hybrid Vision Navi, Angebot der Woche;Unser Angebot der Woche; ;nan;nan;nan;nan;nan;nan;nan;nan;Autoscout24.de
Lada;Niva;4x4 1.HAND,AHK,SERVOLENKUNG,SITZHEIZUNG;Sitzheizung, Anhängerkupplung, Soundsystem, Tagfahrlicht, LED-Tagfahrlicht;€ 11.880;Sehr guter Preis;40.000 km;Schaltgetriebe;08/2019;Benzin;61 kW (83 PS);9,8 l/100 km;226 g/km;Autoscout24.de
Jeep;Grand Cherokee;3.0 CRD Summit-Luft-Pano-H K-AHK-;Beifahrerairbag, Freisprecheinrichtung, Luftfederung, Sportpaket, Bluetooth, Einparkhilfe Kamera, Touchscreen, Sprachsteuerung;€ 23.900;Sehr guter Preis;139.900 km;Automatik;02/2019;Diesel;184 kW (250 PS);7,0 l/100 km;nan;Autoscout24.de
Opel;Grandland X;"2.0d Aut Ultim MEMO+360+LED+AHK+19""";Sitzbelüftung, Elektrische Sitze, Anhängerkupplung, Getönte Scheiben, Sitzheizung, DAB-Radio, Start/Stop-Automatik, Beheizbares Lenkrad;€ 16.650;Sehr guter Preis;100.000 km;Automatik;01/2019;Diesel;130 kW (177 PS);4,9 l/100 km;128 g/km;Autoscout24.de
Citroen;Berlingo;Feel M SHZ NAVI Kamera DAB KLIMA;Schiebetür links, Klimaanlage, Beifahrerairbag, Dachreling, Alufelgen, Elektr. Fensterheber, Isofix, Sitzheizung;€ 16.950;Sehr guter Preis;58.000 km;Schaltgetriebe;03/2019;Diesel;96 kW (131 PS);nan;nan;Autoscout24.de
Kia;Picanto;Dream Team 1.0 Klimaautomatik SHZ Bluetooth Zentra;Pannenkit, Alufelgen, Sitzheizung, Klimaanlage, Elektr. Fensterheber, Klimaautomatik, Multifunktionslenkrad, Elektrische Seitenspiegel;€ 6.900;Sehr guter Preis;77.660 km;Schaltgetriebe;01/2016;Benzin;49 kW (67 PS);nan;nan;Autoscout24.de
Ford;Fiesta;Cool & Connect1.1 COOL&CONN Navi Apple CarPlay And;Einparkhilfe Sensoren hinten, Sitzheizung, Navigationssystem, Spurhalteassistent, Katalysator, Touchscreen, Lederlenkrad, Android Auto;€ 11.790;Sehr guter Preis;48.889 km;Schaltgetriebe;12/2019;Benzin;63 kW (86 PS);nan;nan;Autoscout24.de
Nissan;Qashqai;Visia *PDC*RADIO*KLIMA*XENON*TEMPOMAT*;Alufelgen, Spurhalteassistent, Getönte Scheiben, Tempomat, Anhängerkupplung, Einparkhilfe Sensoren hinten, Geschwindigkeits-begrenzungsanlage, Beifahrerairbag;€ 9.299;Sehr guter Preis;116.591 km;Schaltgetriebe;09/2016;Benzin;85 kW (116 PS);5,6 l/100 km;129 g/km;Autoscout24.de
BMW;218;Active Tourer d xDrive Advantage, LED, SH, PDC, Rü;Allrad, Einparkhilfe Kamera, Elektrische Heckklappe, Sportsitze, Isofix, LED-Scheinwerfer, Navigationssystem, Sitzheizung;€ 16.990;nan;93.259 km;Automatik;04/2020;Diesel;110 kW (150 PS);5,4 l/100 km;142 g/km;Autoscout24.de
Peugeot;208;130 EAT8 Allure NAVI CARPLAY PDC VIRTUAL COCKPIT;Verkehrszeichenerkennung, Spurhalteassistent, E10-geeignet, Notbremsassistent, Alufelgen, Apple CarPlay, Touchscreen, Navigationssystem;€ 14.250;Guter Preis;73.828 km;Automatik;10/2019;Benzin;96 kW (131 PS);4,5 l/100 km;103 g/km;Autoscout24.de
Toyota;Aygo X;1,0 l Play CVT / Pflegedienst Aktion;MEISTERGEPRÜFT;€ 15.920;Sehr guter Preis;5 km;Automatik;12/2024;Benzin;53 kW (72 PS);5,0 l/100 km;114 g/km;Autoscout24.de
Jaguar;XF;Sportbrake R-Sport Leder/Navi/SHZ;Sportfahrwerk, Innenspiegel automatisch abblendend, 2-Zonen-Klimaautomatik, USB, Traktionskontrolle, ESP, Totwinkel-Assistent, Einparkhilfe Kamera;€ 19.950;Sehr guter Preis;100.000 km;Automatik;06/2018;Diesel;221 kW (300 PS);7,5 l/100 km;171 g/km;Autoscout24.de
Ford;C-Max;1.0 EcoBoost Titanium Rückfahrkamera;Einparkhilfe selbstlenkendes System, E10-geeignet, 2-Zonen-Klimaautomatik, Einparkhilfe Sensoren vorne, Touchscreen, Navigationssystem, Spurhalteassistent, Sitzheizung;€ 11.390;Sehr guter Preis;54.000 km;Schaltgetriebe;09/2016;Benzin;92 kW (125 PS);nan;nan;Autoscout24.de
Toyota;RAV 4;RAV4 2.5 HYBRID Comfort|AHK;Anhängerkupplung, Einparkhilfe Kamera, Reifendruckkontrollsystem, Abstandstempomat, LED-Scheinwerfer, Tempomat, Seitenairbag, Katalysator; ;nan;nan;nan;nan;nan;nan;nan;nan;Autoscout24.de
